galactic year,galaxy,existence expectancy index,existence expectancy at birth,Gross income per capita,Income Index,Expected years of education (galactic years),Mean years of education (galactic years),Intergalactic Development Index (IDI),Education Index,"Intergalactic Development Index (IDI), Rank",Population using at least basic drinking-water services (%),Population using at least basic sanitation services (%),Gross capital formation (% of GGP),"Population, total (millions)","Population, urban (%)","Mortality rate, under-five (per 1,000 live births)","Mortality rate, infant (per 1,000 live births)",Old age dependency ratio (old age (65 and older) per 100 creatures (ages 15-64)),"Population, ages 15–64 (millions)","Population, ages 65 and older (millions)","Life expectancy at birth, male (galactic years)","Life expectancy at birth, female (galactic years)","Population, under age 5 (millions)",Young age (0-14) dependency ratio (per 100 creatures ages 15-64),"Adolescent birth rate (births per 1,000 female creatures ages 15-19)",Total unemployment rate (female to male ratio),Vulnerable employment (% of total employment),"Unemployment, total (% of labour force)",Employment in agriculture (% of total employment),Labour force participation rate (% ages 15 and older),"Labour force participation rate (% ages 15 and older), female",Employment in services (% of total employment),"Labour force participation rate (% ages 15 and older), male",Employment to population ratio (% ages 15 and older),Jungle area (% of total land area),"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",Youth unemployment rate (female to male ratio),"Unemployment, youth (% ages 15–24)","Mortality rate, female grown up (per 1,000 people)","Mortality rate, male grown up (per 1,000 people)","Infants lacking immunization, red hot disease (% of one-galactic year-olds)","Infants lacking immunization, Combination Vaccine (% of one-galactic year-olds)",Gross galactic product (GGP) per capita,"Gross galactic product (GGP), total","Outer Galaxies direct investment, net inflows (% of GGP)",Exports and imports (% of GGP),Share of seats in senate (% held by female),Natural resource depletion,"Mean years of education, female (galactic years)","Mean years of education, male (galactic years)","Expected years of education, female (galactic years)","Expected years of education, male (galactic years)","Maternal mortality ratio (deaths per 100,000 live births)",Renewable energy consumption (% of total final energy consumption),"Estimated gross galactic income per capita, male","Estimated gross galactic income per capita, female",Rural population with access to electricity (%),Domestic credit provided by financial sector (% of GGP),"Population with at least some secondary education, female (% ages 25 and older)","Population with at least some secondary education, male (% ages 25 and older)",Gross fixed capital formation (% of GGP),"Remittances, inflows (% of GGP)",Population with at least some secondary education (% ages 25 and older),Intergalactic inbound tourists (thousands),"Gross enrolment ratio, primary (% of primary under-age population)","Respiratory disease incidence (per 100,000 people)",Interstellar phone subscriptions (per 100 people),"Interstellar Data Net users, total (% of population)",Current health expenditure (% of GGP),"Intergalactic Development Index (IDI), female","Intergalactic Development Index (IDI), male",Gender Development Index (GDI),"Intergalactic Development Index (IDI), female, Rank","Intergalactic Development Index (IDI), male, Rank",Adjusted net savings ,"Creature Immunodeficiency Disease prevalence, adult (% ages 15-49), total",Private galaxy capital flows (% of GGP),Gender Inequality Index (GII),y
993012,Canes Venatici II Dwarf,1.017531405061709,79.26597663525574,22856.8098035445,0.9581443783024136,15.012383745878491,12.159027134595627,0.9316136746984924,0.7116220435318998,87.18171246800684,109.48567791227268,119.08328157638353,38.383352173935734,923.2284458376622,87.6521387358378,45.23641229785598,30.242760119235754,29.07050129432364,356.681835652494,68.55433532740332,80.65467865886593,87.14780511261058,72.72537705230604,60.125082741657735,76.22257628106564,2.8503892011473004,53.16267861281559,8.126204620860488,38.275333474963666,67.54816159546365,67.99473667241021,69.96430795760914,78.87553604023022,73.26107842823333,53.18948009391909,55.113224310100165,2.0791213804185213,22.44850300437669,159.4170988672268,319.669196280743,13.109713069349935,10.546640002062555,39734.048305147284,7124.5866816203215,13.566815907114439,127.28282429276632,24.416794433016918,6.13810166088061,15.769648706664578,14.2529574583032,12.714181891046099,14.790477098968271,99.1969513509917,45.224972631843464,40229.72690929822,22726.000382441845,139.5890698687671,143.62393177690728,102.67227025469089,96.79706521479909,32.65592043038127,8.46549405423026,87.77668674204168,160598.54629392177,117.2283094745678,187.88500011571983,151.1996249332038,69.82874444217677,8.201757715811743,0.969957848631414,0.9037053010497513,1.0273754053020636,46.36963489892965,63.74601941813275,18.860257594895216,3.5322522707711506,21.369046475786263,0.4576856654036184,0.18910077468113806
993012,KKs 3,0.7756891806644386,70.87853597660398,30524.42910132532,0.7204028735076533,9.733531445027118,5.378480869474647,0.6474949715327233,0.5035788657668867,153.3911955535989,106.63766207047198,72.32986438895786,24.091848212873177,924.4632201659587,45.22009908987971,187.92977064319123,125.66633936613962,18.263057867986625,382.4256593370054,51.84445253144545,69.3397178517311,68.37346065052654,102.28277384691125,99.87627468828933,129.42459303220386,1.7691181803037175,95.93134635243493,6.806187221503318,51.08073922455138,65.7555633830774,31.041211731300166,49.61240459609995,92.92352283866282,59.36528392812062,31.44130883939838,22.078076661880253,1.6509491154880234,7.868599564393601,308.24578467692106,334.002828142117,64.58290514803058,35.227471436035366,25734.606869794887,5662.847048836026,18.94371500005392,93.74070709026606,18.023785437438697,11.945926226173238,4.3101134785971285,6.179687588274682,7.751090934727545,8.564936426734036,783.213260278666,76.61992567677915,33920.35118012599,12239.00725501186,86.72313659501563,89.02500690272414,42.29163069698812,52.89197060158863,24.33402781071092,9.959432850375812,42.77000374839874,92307.9694752662,78.03640919319425,417.7685097251027,52.23944104734413,27.542945550137024,6.193015187627523,0.5010017885678366,0.6996925539891162,0.7002626714310254,154.44072537923861,153.59178929317176,25.247850541753266,3.7009903797940598,30.654970501533853,0.9253415473374215,0.05266382507207479
993012,"Cassiopeia Dwarf (Cas dSph, Andromeda VII)",1.0186297694434787,87.4590980243455,41142.879518814676,1.0654415964600898,15.972610712273159,12.067576015733604,0.9160391970338688,0.8354942635778667,70.12125013291006,113.0165798226553,122.14683957105713,30.4051326692027,754.5736450531474,82.52999063709355,61.57439400169583,38.41530436532028,26.36546531721249,312.7428129909698,42.26102510582026,80.82864936390133,86.47717275508262,82.83602959538645,56.905595526547614,60.90243689379564,2.2789218517529384,44.936169908793495,19.126410196763622,32.20286893456608,68.51499505740324,58.58794831649554,79.68521282882067,80.27324977109504,61.702459155217994,30.852334451822607,49.204233878546106,1.9378680840941445,28.847871349223766,192.72883833449586,211.4075875121854,30.054440378052448,22.952778305806568,46261.20937156233,5841.001727672578,8.073558912320145,188.33530189412411,18.048473206863,5.916315631055174,15.274409428187811,12.952206436226412,18.142890868418313,16.311653476538766,341.4631583382563,30.686616307531374,58955.84298875131,25199.236364953176,135.14079831111474,240.51446955383625,81.9062428095798,90.2825020444717,24.398081056780562,6.227057543351471,95.56602891105157,112690.95098467413,114.04853439801002,166.2399953662382,121.56777647984528,49.79559516234593,7.617667538180144,1.0058394718917438,0.964884377843896,1.0309147076345198,66.78028474278976,54.27420057138584,22.4962982427205,3.9070529999576356,18.640685867894376,0.3132494830428794,0.15873932803749358
993012,Andromeda XXIV,0.5207620055600216,52.97574536641484,12055.427988204607,0.4292102496761834,11.034898761333956,7.4933633429684186,0.44799989110226135,0.5035806485357065,163.6425363717311,67.32065668644307,58.41424444341279,25.53719565471497,641.1345776347712,36.05548499524098,257.71143957064453,161.35658044649034,16.059866118770604,349.9338840699386,45.39792396075483,52.20038718676001,56.97232847287591,86.96864792524892,116.82283606375731,225.05880890636044,2.8940745951828566,95.4229234393369,15.468945812782707,102.51677435123813,90.85689789693947,96.88270103238486,31.941284463642027,84.53009675462481,81.37114963280575,67.17547568918302,47.64108585062461,2.47351856419637,23.677417415076867,499.40790545486186,670.569938108265,32.57386437071667,14.617015656709787,16787.61245826284,10330.793071637254,19.483140159986043,118.58340864091011,18.117292833273652,19.785964193917113,5.699962723143168,6.037968051495322,11.03292232519297,13.000643409861588,1314.0310482048162,116.07422840310015,22198.226254376434,6997.556060751644,40.54653511514389,80.1471198031228,36.37667300705937,36.23113615229376,26.266277743693152,6.576447604926869,38.47872498731368,90506.63191308634,144.71885231702797,626.031857592883,48.14058267357731,37.097529078944355,7.020186348618024,0.5463201117674537,0.5776333227651291,0.983000297376654,129.36654862070975,153.9119854136415,4.890096436883468,15.788576334680888,31.117422634045738,0.8649531970567762,0.04930958178991629
993012,Columba I,0.9648950843971306,73.81501853881166,36727.08197491658,0.7962249940891639,16.92450937023994,9.176891943404831,0.7883810154079156,0.7710849200889065,103.65320196788076,101.35682326010124,103.9308604413503,31.408373664084518,1053.6669793844414,77.2581517759591,88.3618558029818,84.22860462509257,14.140565963560888,350.64729645706353,57.1653146531579,80.80992133614448,86.4495860801177,101.78514211002079,86.58105370725036,131.20558633548353,3.1415607549490847,70.72873979012776,9.54774051729327,58.254710962900106,70.35143272576154,68.35897020054928,67.00989853500293,88.16966447820293,70.59266999617032,75.93010935420637,50.76670711373677,2.842575347570137,26.658289901694374,271.7749771630022,327.0758137575635,40.32460330140762,16.859011158269418,27504.822461284348,8762.70332591523,14.633393936366375,90.22417139542108,15.044633866953074,16.03011068355898,11.332540676901226,10.496583517950771,16.607069610422197,15.166391130800903,414.7915635620452,44.38924250632547,34118.45021744086,16151.369065121024,111.01680590570462,56.205557966769874,65.22260823095459,78.47845902727022,26.774912152508357,9.180255239729657,72.40014906790604,138693.62396814718,130.97416540753608,245.696524900424,97.03548514557464,40.615274274212645,8.522397451071459,0.7909697713769233,0.8850246369123229,1.0273366365919125,122.07612274069893,120.51988432264102,28.335811062290645,5.926150789569272,19.58200991584772,0.685063516133947,0.06622100171679057
993012,Camelopardalis B,0.7700421608543138,80.02858747594308,18450.618581242736,0.8110743982594208,14.91432397527019,8.237377912116747,0.7033131710800036,0.6211105529436151,121.3553467101167,99.56900773049159,98.1104195657065,32.29804083966968,743.044449065992,82.88019995887112,115.22105008650735,73.49684020270787,14.861182847082949,589.6487968335094,45.84783712686879,70.4134983150854,75.9590245112663,52.71034841966511,85.22341908730112,100.53467563699857,2.929970071119971,78.6937605219814,15.340847460586584,71.40299114646368,61.359756328272624,45.48684227116483,48.08476970350243,89.72457119796302,59.556472915656535,33.601617991466995,26.912334173308547,2.1911336721930237,27.01876616589273,203.4083354437862,373.0737939812263,48.11593987161811,27.311003848715274,21280.393174867586,7031.229696201295,16.934735780236416,109.4222822782979,11.126130204995402,7.72658162630108,8.007078136345905,9.16192927841712,11.78000753034732,13.861663229660394,574.39093188079,51.90079369012487,31380.29227105445,19121.198607001752,62.25821020497069,71.24709039932455,54.523618885002776,54.810845443847334,32.300124505653265,10.536623543539072,46.17306106463353,124983.6263646796,123.14069362118984,342.5375963539766,48.96193206772759,34.00721884264519,8.215776911487957,0.7955957640382335,0.8961716132740047,0.9130643678529056,131.81937142701108,118.56823455148665,16.739137714513305,4.57799173594206,22.78583285687,0.8360105298625854,0.05973363676514309
993012,KKH 12,0.4167715288218429,40.28177560945071,9281.628269955883,0.4928852360730405,9.396643178264297,4.3186276540827695,0.4503194734236064,0.3361076441639146,187.54946597969703,57.269241010258156,35.80936641520827,19.77950818450725,1034.9035194147132,56.83454525587318,332.8421273580072,188.73454923376065,14.153273888403303,435.5052197923718,62.11743023755509,49.893044984905096,50.22173112968836,59.58333982388092,112.42775428769367,233.6918507544388,1.6142144832815104,121.8710151305529,12.280535157569982,94.53868152995257,75.154851988212,83.69529441097265,47.517252887391265,70.64977459699294,68.9608583198804,62.609504962468975,54.0535211369008,1.5956517894362618,24.154647106703123,618.4537909814438,673.6929111712199,69.4987224786223,42.97541981978023,18672.369920945224,5189.770386849879,15.802734721466912,88.69063190732314,19.39279835036635,25.648483628042577,6.396227998195731,6.600772158036856,10.7882402722831,11.87240796132928,3048.299435833994,113.26146500498153,27129.127650408125,8672.735095558148,55.79778850915446,106.23381280988717,31.271150443883297,46.030529001142625,17.06110476463247,11.493677517053065,45.51827865183843,143158.80145913723,68.74057602783648,541.7762573504857,48.26906894726983,18.44229328464336,13.23929758169341,0.46194262586831375,0.51053600628598,0.8678699096654269,184.39071776156956,191.32117818750004,-14.112588706933487,4.081830045254151,24.587262522747665,0.8928514215945905,0.04845740814624045
993012,Pisces I,0.6927349518741772,66.01700239665442,16223.559022638872,0.5123778242867818,9.004242741416226,3.750792384035422,0.6406247449346222,0.4258611189460701,185.0419791948777,63.85054180402568,61.03973941161086,22.5672627123333,626.0111442363789,34.32378838816482,155.9668057409391,123.3398439970404,15.608443602299296,507.50917343013487,72.62060727341287,60.49135748899769,67.75314934956036,73.4182322354041,123.25489941359487,120.65019721889347,3.109214848996321,119.13102411045764,5.904352132628189,95.72472397244692,89.83937092680404,92.8327522635173,35.6098177590594,96.67792600801575,88.76586418969109,95.69515353922122,57.9532137187322,2.198577648799371,15.181312392490424,358.9385753041057,479.14009833144934,58.6883678722656,52.71741202684097,24035.865476087103,4269.112702045205,23.140285327829474,131.75108303327048,13.84532039606296,10.577509745145594,5.672116740414104,7.067271454702464,10.744284547014532,10.77724218231534,1131.1055846184113,114.14496135846078,30926.636919271277,12337.541715209563,49.78982772358314,57.35543823392149,33.99771255329803,40.64241067283236,21.30421164140887,7.033553458953412,39.30874025878532,117833.997717566,110.9158577703318,653.227494378655,44.8719152117763,26.493841598531166,8.23246768751104,0.5152639261403729,0.5188152761881004,0.9514937570717762,135.43706012894856,147.6667784693189,9.01491989001427,4.963991186663252,18.480100588296523,0.8594623541674453,0.05109073303978773
993012,UGC 8833,0.6931655735622201,60.66507967764957,14700.410836603503,0.7253118284886007,9.211382368643275,5.9976752901583,0.6638656534412481,0.6076272009848208,181.77984991614852,86.14953158340047,47.88176758234505,43.26188079388841,582.4500678634063,33.69185783079109,208.51352195722146,149.3509773146344,15.032259737802221,541.700600355392,66.39325614084674,57.43340524756064,62.39613291673492,77.86570952019845,91.45573491377638,119.1044723909357,2.999773015936528,100.24583497633088,8.6725969779286,74.96881424049008,72.34393009292386,60.24509507006508,46.214016057310175,88.75426796814676,71.2268297741538,88.49889151168337,43.88778215944282,2.6402904414156216,23.640758286573046,438.9062715801207,513.9486514304256,20.675742805251453,10.133615926886065,22735.62458534189,7302.566172668639,13.589842971155697,106.21334072627977,15.347512218869738,10.088291073892158,6.638643559854238,7.37095023988237,8.479828789973483,10.213244994610712,1268.672859348233,117.60764767662062,34774.95976718508,18869.07561758671,54.33792843571901,72.62681839386998,46.30306366612638,55.35513201057321,45.916207843443345,8.001650968552784,47.57400472723986,103748.77481255078,85.81721534946875,479.95315986701564,43.004249916137454,23.019210030101327,7.921521267740248,0.5161301788368735,0.6792450722705364,0.8614213583657121,180.26122507728107,183.09107255205447,18.70787876768462,9.761372371452921,19.86031064245833,0.8934285754444004,0.05216872522898086
993012,UGCA 276 (DDO 113),0.8660577887151457,79.79571104936264,14639.932806429231,0.7690863849490335,14.714597206704864,11.042228358983545,0.8726470949607574,0.7537176529106406,134.03780016863806,107.45779978395908,111.38339152231025,27.541116285099,693.7458755857856,67.23307534659492,56.314573115705095,60.94209648889128,19.657961671554354,459.1558590366644,53.10614514760355,79.91628451917843,82.70678724645387,92.83990008206783,92.98906450470392,125.42866017217962,2.4305641003130205,56.37528554155077,26.547366999933367,56.24726460763467,72.39672138188209,60.32406639062083,74.23645859997444,91.53639875559423,63.92456127499275,83.9448972934841,46.847996499768605,2.284663232542883,44.32138195635741,237.90402144809897,315.1060062183628,13.63728181321142,13.130792857793708,22691.507496069018,7983.694028938442,23.206209501237105,175.6049358117229,19.14825632446627,7.049713375252421,10.982957918254558,10.03597163313363,14.86982758064996,14.424702137373991,447.6306160857567,33.17703347821952,25722.12423909527,12945.34454150703,99.63726424627626,98.55414101168837,77.07740419832102,83.09245347146313,28.66831695011357,13.68559739089432,80.27692005122202,112662.15444663425,138.50286075032727,99.6859168417501,74.05424790967035,38.01364244399333,5.896633091686459,0.8638623044261818,0.8895173104148267,0.998373970646074,120.75096570298399,119.70523573169949,7.82296761176201,6.297065224480232,14.6124038837321,0.6888734876096346,0.04919203187650967
993012,KKR 25,0.5220830185400283,59.15349095327235,21681.60898762883,0.6871491738309095,7.773153074652765,8.570328927033087,0.6416691480915182,0.5064834531684835,197.48425792142257,66.97963205617822,71.69378931713707,51.72840000304063,861.2102979771503,53.06634139475484,270.9928844511108,160.16425678658666,15.201192416364721,596.9307808304453,50.943913385021595,53.2018597273624,55.51580195503967,73.12291843680474,97.06125920942269,177.94216135542774,2.3303905799232796,103.09217467746262,10.927518644618612,84.55647502980742,63.9094610034939,63.37617102573721,52.578406413127524,74.1813485523172,66.84955076191767,41.87186303844485,57.393978187150154,1.7630470014396038,23.3487971048068,472.0551574018666,572.3343325555263,65.65046587474203,43.797586272115524,22684.554623641397,8540.650044070597,4.665753422683245,91.30245273730964,14.905678586338574,21.815057970987564,6.798505252870046,8.65636405859827,10.739468292568386,9.352043214686368,1645.2647914439117,113.8370380484248,28538.074766788868,14234.248577377068,56.55213960133689,69.01459613871282,39.12128349453994,62.74826110470253,52.00650276510334,9.480467069763126,49.29589986323249,103221.22438263259,106.23599621301915,374.40621901062855,39.794182692732065,26.173141116811436,5.4839971289438765,0.5246860217357169,0.5663796678124557,0.831309680558144,172.6355517479011,166.732305260717,45.598643162570426,6.502777094683536,30.35236189726072,0.8451035301449186,0.05028267949576981
993012,UGCA 86,0.7826593431038946,67.50611587824511,9120.387502518068,0.6399168237433362,11.812553666767169,7.700507136527449,0.7605611727396504,0.4494133009652571,162.65372061981185,87.0232955765203,58.25490082734952,32.49651754776384,696.6910228103917,72.78911127362542,153.08769144716152,98.08734786819448,13.3180653243769,724.995412677741,49.67675202075471,67.10907228330055,71.21649690891127,63.89797294774398,114.66936617933769,172.4945474617773,2.657119756190473,76.60677453457745,18.37025010751793,55.35004765403221,62.14058834360219,55.73514956880943,72.05039065406793,85.36345760519848,63.82221906235301,89.2916719370487,50.9648220989058,2.721462656543548,26.285516364124604,292.51313819168155,377.8975346961688,46.63565157322911,17.06488026444566,15237.626683353677,5597.874569338511,29.640181316917932,123.47796181145719,18.236338087233946,7.137998632398445,7.804240962329812,7.1001709875542085,12.811071665039272,12.930254587315627,639.3571871877507,87.26801099653213,19490.915116675358,11997.956418217542,78.35553768691139,76.4199024194105,41.970898129614014,65.49559902611287,31.81933052992737,10.48721406947111,55.05970058420425,78460.30084280316,157.39464828573713,276.5252446181788,59.055001919011715,36.52970941962319,13.254688870746483,0.6004611592378585,0.7208332841795349,0.9188885730558084,137.34421055925668,155.4685451541535,17.518004202577586,4.370043794730398,31.48401357113198,0.8070260980963575,0.04956213514541297
993012,Segue 2,0.9418113784100908,77.22577349620968,49947.497990216725,1.021775530679473,15.980092188753176,14.607246530803707,0.9729728034512362,0.8997820119329247,108.54013703317906,115.4380762597757,128.97743886493484,38.287867674063406,1043.9730040732131,100.67478132575353,62.43018801493503,43.604041142879396,15.618931839827729,459.0920581050965,38.58575254089203,74.74878923411663,85.89090860518648,79.67588661576126,71.04701506844708,114.70527551612676,2.6775553096783415,35.618759454390215,18.064255812668122,27.250879535302985,83.12832764927553,83.32460269910169,99.09931743587569,90.35626086236348,79.49030169706084,76.32079042275232,55.30733385456813,2.0940397436041325,35.121216411560084,201.61257234074975,321.60424224046017,26.56922844816749,14.46436209892331,41749.535940465095,8529.501529111494,14.659181510171962,155.97766381568712,30.312020711009232,6.311153207221442,15.020754958640257,13.950842590235002,16.146664224203622,14.004478343979514,461.3307906491983,43.04734257247406,56101.90967435793,40654.12988295983,146.99810322521103,142.6625365613395,115.96713019802888,120.10983283597093,33.78031994004098,8.242520054318485,109.0393401917601,115330.0989878538,120.38997883523292,190.18230191903027,118.79808105455375,70.14067051801756,8.028395114479197,0.9393543189532335,0.8945309055901887,1.1096315997180417,89.3048780747792,108.40988627385204,48.67058346458339,5.018668182357263,16.08318836817591,0.5575100312036859,0.08884177511403424
993012,GR 8 (DDO 155),0.8624978926156309,78.62330930867768,30539.173466227403,0.7407352907781319,12.150428652946012,8.12525047123216,0.7281701015711126,0.6127136538067379,120.72892550185499,102.84925277155756,90.8860379825179,26.330660053498367,790.054051483124,74.3545235036286,84.62631954754139,50.097718142645704,12.638189751856086,679.7975024740139,89.01706780477082,75.03839403703991,79.99393318851227,22.76407127467789,104.91840312689162,144.5271936363876,3.183814233952906,84.04808940948018,16.80219296915754,56.103594808976155,76.88706625473608,59.97652334596492,68.18540252965303,95.90671841509622,73.77010497118889,79.25747245351157,55.52330997450166,2.4950602571363514,26.54925584881457,259.16782870422014,353.8294614683498,38.84481982662987,23.51016292301387,30785.28578086471,7067.203396029739,7.255741131576158,147.05410810889586,18.397304009556937,9.720246915667289,7.62744334376212,8.21614811902546,12.338799821850214,12.649273429905122,646.8516634884877,104.99296118078546,28654.51389433084,27628.325438778567,111.46379747025894,69.35384554425501,53.887153581229455,62.46471246913639,28.229572696025294,7.483261769015804,55.76941682581238,99589.36664571933,121.05832326889458,248.8878005654704,80.29583586197919,41.88229509420847,8.29925052517066,0.7704205297180728,0.86089641846043,1.0237972071615151,117.25969422729537,105.42665102675959,26.18818523384725,5.648275292602618,33.46731866420498,0.7521538630105359,0.0589725075289016
993012,Leo P,1.0189477367060291,85.07837664036795,50753.83651352656,1.1204908051386373,16.659388134966775,14.29860581269586,1.0441586944354186,0.9375188583019756,37.90292530477683,114.86515016389271,129.3481593086716,27.634788434842697,486.4481677117849,96.17633542767983,53.93103418104438,32.09162050612005,26.00747760927947,306.7989777369928,78.19955983162379,85.79289409952167,91.10749988243053,92.22508471209875,52.503153419750376,52.82693957653054,3.282051860397634,35.080402645793384,10.215302138092385,24.694644979481883,66.5926893469401,59.13397601595434,90.61872851942391,80.55965626428075,63.74184032947889,32.08938198406006,48.84755740772694,2.0103830101959432,24.580874797067477,144.24133034394765,205.73837596883578,16.5736212072831,12.894605133003784,51455.56921952961,5397.455197046038,17.815121132532482,171.4749371150432,46.21488128313968,6.956907587030125,14.8872591882127,12.65846413458913,20.961558405656497,19.311560371390822,313.96779495587464,15.14437856113966,71391.7144962086,38501.6356277282,139.45089700010203,172.8636743757017,101.45546166236778,122.02897449711338,30.10016478660649,11.34860393550516,105.50128624971015,65173.45286938004,122.47115487754445,215.04371239764,121.07595844755497,73.84038711648647,9.318158610662065,1.1064248409404245,1.019334356261857,1.1108006826346557,58.086170053528086,43.77754955497248,28.959386229404714,5.1084053620852625,34.58786760321095,0.3392378655968279,0.18020810162778766
993012,UGC 8508 (I Zw 060),1.023709141013067,86.42131744979099,42935.83413619442,0.9990121914538016,18.713418395360858,8.994090063834411,0.8607007206789683,0.7884500387444964,76.10106038330534,119.86926960345411,133.70717770218127,37.26297591376573,683.7927415531292,77.82192800930599,75.41058878192085,46.26979836837046,28.09376146602321,453.75434238778644,59.47756218879564,81.51018712028672,86.98403049590725,76.07231091527495,52.52965187689261,74.18147812410267,3.0485758437473827,44.1140269529556,12.770166246042617,32.68456716282063,67.57295824654993,69.18625482364544,73.27761893117659,76.5222081642451,71.82940186302443,60.21420545312997,52.691150444433326,2.6839329824028084,24.93846380310863,152.4508311489978,268.0670500574197,21.929040729473186,16.785889782436502,42885.84616710195,8298.43376353796,14.031488105820507,113.68773653027748,24.391826728716925,9.374055959721225,8.662374132381974,9.294505561387492,17.030267093279793,15.7595007264806,324.08924988673846,62.94511011092894,41859.28918144712,28682.224653556725,139.4626275825939,210.71367236146648,62.4182792793048,52.48563079794539,31.468856996120678,8.507238859841902,59.072778971794925,95147.44005564551,138.65161209468434,178.9518185205187,147.8914514307433,44.95894322204518,11.694854671754848,0.8855629403001423,0.9040325460482657,1.067342012867369,96.66894762436448,68.81695975074012,29.07504285972756,4.053167407243809,34.3863517676474,0.4054267889299559,0.12955234755617728
993012,Cetus III,0.769406162722848,75.6111590206878,29219.991422494328,0.8276683245927222,14.334099882874758,9.551019046689689,0.6476198769299425,0.5843614447276047,126.26462628933226,90.11466120305641,58.78155544691326,23.482393263464814,848.7350162819858,49.42857922848326,125.0270185636467,87.38866785983964,12.781276031672935,480.1045511342244,40.07543155015852,66.56514883982592,74.43988633291443,51.532249435695206,121.64831681856295,165.22913718908555,2.3331531876437426,55.453818626356394,28.06642241916336,41.82031477953613,62.89947208223485,47.073380275956204,77.96087096657106,80.7763141363381,46.071352615135595,48.25195248178461,42.066650050194525,2.188507783754941,50.35471403475522,356.05430903148886,497.65509853216736,29.67921350026896,16.51588852291877,21932.278983748347,6119.389551352362,18.470292585564167,167.09848020554986,17.523166213020158,12.830259675729446,7.165054863626563,9.330586635566998,13.00799422872592,13.127637592205474,912.3977070400963,86.2940880854776,26122.408512917013,18801.45975152491,37.62388137634195,94.82033444682956,60.9539258756253,54.14908822405901,23.54650776200326,11.725627953038543,64.02259114455839,105764.29551299264,112.68274327146094,780.2668367271355,74.54872952176407,38.84613320829477,12.00841836350965,0.7059769332688027,0.6061022578550106,0.9759441034347717,140.2961564717937,143.80815021773662,18.07386418022331,13.553625009491409,32.47087101720729,0.8476229784184487,0.0500072486657982
993012,Reticulum III,0.480041590435996,54.145697355304755,26787.53098703116,0.5375282600586425,6.2390095879148415,4.877420079406418,0.47916412144982923,0.3732869391090611,232.05413587801942,58.08677478978776,51.85684669820272,20.32186879326135,608.6506771299712,48.88408187613106,252.0461280824045,143.82626263704083,15.41544836589352,534.5498236096981,40.831625721132504,54.683711343136835,57.87576454834373,81.18929825498618,127.63288828345559,279.0502228960183,2.3465978124128557,122.8470202490114,5.5978470245451595,103.90519911815974,84.02723810697294,78.86951966150687,29.90633920199327,90.68792314590256,90.06027929827503,28.06148668048599,49.77455622374596,1.5804138485353798,16.698742266005205,486.92356882867534,502.8123417311935,83.13021810497195,64.78838546613028,27037.902322197515,6295.035365667976,17.560575486259253,106.06474795718364,7.441437786056,11.004210998644853,3.984893262658807,4.909157805063451,7.177451892671289,8.515212186512787,1744.5852603536596,126.91861863481321,16797.060161961555,9163.236431207293,31.413521505648,102.22627850907917,36.20195434819443,36.61668588736015,19.87989034500961,10.075306895492513,33.29159931283579,76485.54575314565,63.74128279174411,338.97663995052847,69.68505004122869,17.14429457438198,8.12149138917388,0.42368922064033393,0.49897354441234376,0.8195969248509523,186.59625685273906,185.19716708868174,9.96035438346793,4.70823765373402,33.32987778262839,0.9476114179010292,0.04873238875192165
993012,Pisces Dwarf,1.0496363610756203,80.17234875256716,32984.202747517214,0.8795135317004541,15.534367845781635,9.571075286958017,0.7395656029884151,0.8362534218288709,114.87323427449944,107.27194495270757,108.86527990949097,33.18949563356424,918.1577554532158,79.71950447598537,73.67584079890699,50.92748452619442,20.338713569660932,590.4676414612991,41.5628778762725,81.58712812904821,86.28637537717049,96.73658339440978,70.36627547069479,137.36398770219168,3.352033697955325,81.98413513026608,22.813944583621197,42.75304486639279,76.51366406174881,77.99147260565988,71.49006289928148,88.43235478463623,72.91686851341129,55.81590310476126,55.46968594818655,2.6934205205401236,41.610548238764835,245.13411140125442,350.3449251397853,35.28205796778906,15.708943306533994,31314.20123917614,8245.425778134408,20.642090351987825,168.43011570272347,19.469633362894786,10.371838025864873,8.852991771666591,8.418446676812117,15.735152541432639,13.25266839276949,440.91480639514873,33.33299877141633,27947.684269915004,16406.97577642095,93.49622951351517,72.69816152448827,61.85758677271477,72.13008254519785,33.185825626703654,14.169284334472279,64.29688988649957,105951.47503102208,113.44233025156043,184.0619213905819,62.92767891391702,32.43138374252229,8.219806491794579,0.7946917620187273,0.833806236785856,1.0089275485021727,80.58575018866114,108.23833373076053,34.32297769176026,5.224361517844992,22.451406195948834,0.6228821137486612,0.06635730896302883
