,y
1106,0.09737174622539856
3717,0.06646339649340728
3824,0.050238391864352194
196,0.04640542625446309
807,0.04907674329904077
66,0.04939424843578112
203,0.044664133006544704
2414,0.053884170380692036
3699,0.09945030823673684
3591,0.04942154462174553
2538,0.04073986080838954
2603,0.044487523488732535
3549,0.04778674859266818
1102,0.03883222333590541
768,0.05216872522898086
1613,0.053166576152883886
3606,0.047314876702660436
2270,0.11325228863651815
3327,0.1826752767958464
2423,0.04887678410368247
2589,0.10199047565600207
1312,0.19236237626491448
636,0.0688971513800275
274,0.17806625579404411
1423,0.06749258696779459
2317,0.06746680156835637
710,0.05171713878473838
386,0.04628892954615826
452,0.04545027147557201
2852,0.04159774838238983
3851,0.15123919574285194
891,0.07540383467998503
3139,0.04445931403927572
2259,0.108227977713499
3155,0.25327931256031466
3242,0.04891162414800598
2319,0.06767554813820154
818,0.039812098549491186
1909,0.06222559936662631
2256,0.10753734783421476
119,0.05161471241351268
2275,0.12429867010355268
603,0.05353148545159614
968,0.11792485817954244
216,0.04767008158469355
1054,0.05232221156030814
1591,0.05534497516525627
3170,0.04625784295736501
3297,0.04364327470533025
3828,0.0485070123100152
2963,0.09952083891818776
1174,0.07772336787209855
3581,0.053130282474339714
2413,0.05393982069544157
327,0.04461628035778509
1887,0.05298824890412157
1897,0.04975398564481048
2227,0.050380265265065234
3654,0.053403082688595616
2572,0.11163125671353824
1126,0.1740279847960725
3058,0.06123728133752681
1728,0.06072315063564384
629,0.08656264444664374
3750,0.09471355763802393
3293,0.04658664806234769
1727,0.06336008735529741
383,0.048603772111616365
1889,0.05278900290382993
144,0.051298304477930816
3004,0.17607178419616365
344,0.08703555121725515
3046,0.030784601981171836
1792,0.11063928295302272
2336,0.04753503866463527
2779,0.05663554173618712
2276,0.13608612764461805
495,0.2260580757001407
2077,0.20278208073201576
2897,0.03752131624902222
3460,0.049048377693971634
1471,0.0482171251756488
2164,0.06496134883790916
510,0.07454450124206913
1777,0.1005249483212186
2858,0.08700685368223704
3253,0.04128545377603832
294,0.31797768228011536
3122,0.07654353199834796
2454,0.05871266189519185
2901,0.05912478196861792
3673,0.055538448904626114
3163,0.04904339922393941
776,0.04725676769580345
813,0.04392733192001408
2888,0.04509249627122902
2717,0.02836050555212555
535,0.046172377324919515
440,0.05170651595737663
1724,0.0657027879055907
789,0.055329867814100535
483,0.21020164874453506
2442,0.048283010593180735
2890,0.044364913497939584
1537,0.0564621612500259
222,0.043450760050311565
590,0.0592246844386406
2534,0.04394806784746464
318,0.04871658344661778
1795,0.05505241648630399
1319,0.16409474231809296
2503,0.13377745465014698
546,0.030297448509223224
1384,0.1146448770096431
316,0.04922102155227169
3052,0.06037587406098776
2561,0.06451288407534539
2550,0.06852536283135324
3464,0.04726255590175055
1517,0.051386179313533065
3194,0.14466671178792134
3640,0.058363830032623465
2051,0.2137559958770533
589,0.05945557524588953
2842,0.0472414464592632
54,0.042872955794906235
2929,0.04756157793135651
247,0.05686013923397281
991,0.19103590306128748
2171,0.06263888688830987
305,0.17502971764426645
1173,0.047829504443082316
1272,0.06301524080449182
1014,0.08732498460638838
658,0.06635618919877062
1943,0.08124159875463988
3264,0.04786761867031919
2298,0.15636562502998666
3811,0.12581571031375005
3800,0.1272378696921379
2782,0.055074759082436316
3532,0.04895574513774148
489,0.21578581864598426
931,0.05710520076683224
2973,0.1074489561283648
1723,0.0659602020569352
3769,0.04275544034891987
1541,0.055918694022250026
2725,0.04563918812502976
900,0.07373012618998709
2287,0.0907073171684194
2750,0.05741354934001941
3705,0.0991565329638764
1214,0.061798572700114913
3361,0.07986755647460453
3237,0.050735502944067146
540,0.042816744683746966
2777,0.05698526544678272
411,0.07413909543022756
161,0.06265202442315343
763,0.07676613841106428
1167,0.06874115608691056
3758,0.04892885356162635
665,0.06603003416640307
2645,0.04939990161673469
2074,0.1892242505907276
877,0.1593962873296142
2687,0.04452988589243068
598,0.0549981140086947
2862,0.08662522119922589
866,0.06970164971776238
1175,0.07722993764796549
1570,0.15316769980212508
185,0.05392714068299398
765,0.05314808676667526
3364,0.07964961094024403
2706,0.0510843136025404
3248,0.04501967046594912
3003,0.17316701898681475
605,0.0530585881461384
622,0.08911595776225477
429,0.05428118624386169
544,0.040051079269107566
504,0.07423974190023852
3378,0.17061659028960408
192,0.04957295606078016
1206,0.06002858497359233
2632,0.04152898715826503
3478,0.039692716966151835
3688,0.042603753638703945
395,0.07102601771477934
1535,0.05618646508712577
660,0.06622100171679057
3704,0.0990632901363372
2805,0.04090010670457811
2980,0.04769457063208515
2114,0.07310327245363879
2976,0.10648033692550417
3160,0.3992454979881401
1428,0.06528319539792228
3359,0.08087395674307353
1612,0.04476440036971596
193,0.04917674305866948
1238,0.06762191191296985
1485,0.06513934460349191
2049,0.20209882669889545
2634,0.04104921304894271
1782,0.09879473876674992
2345,0.04175711052096287
3240,0.04991035453745585
52,0.04570428057631426
1514,0.052112619527427184
3244,0.04821564975792336
1425,0.06636811342459015
849,0.07875856051984609
293,0.3042773458433887
1750,0.044041671646298686
1899,0.04774338809019785
1571,0.15349114573940925
338,0.08987565710490297
2797,0.046865059300762464
2219,0.05232124202915578
2426,0.04794503102501968
2535,0.04365971559137349
208,0.02282903883005816
490,0.21665074657593675
3556,0.04567531488891519
508,0.07412874292337668
13,0.047607099434787366
887,0.0756053608102748
3154,0.2524557253974422
2465,0.05395012217277106
7,0.05017857515838597
2408,0.2431076892649121
3352,0.08118283605172771
798,0.05101230104159626
2072,0.18530098496689296
2073,0.1872097261576986
409,0.06886393564410509
2788,0.050068482444199584
3006,0.17836554756426215
249,0.04890195161303802
471,0.05005113495292346
3002,0.17013761228146407
2231,0.05023366509680205
587,0.05931840801967748
1596,0.05290026548104332
3500,0.3032675474390201
1603,0.050196147655770185
803,0.050254710179553734
2382,0.04557675268936612
1053,0.05271590600879061
3331,0.18594358803870348
1534,0.05635502853025931
3616,0.05773036152247335
2019,0.06842158899993167
2694,0.03798206044140473
1620,0.05153313197616904
3399,0.17481886085319753
2321,0.06756142563512824
984,0.18237535689646844
2105,0.05538584982293882
995,0.14448057002876502
2518,0.16461510576054195
2795,0.047233707494967365
1745,0.047135811016100426
3013,0.1903122942706229
3658,0.034301110973918865
1080,0.04332644857513901
1135,0.1842070159949648
838,0.051308865862286224
575,0.06274352796427995
3756,0.10183256874377168
1618,0.05230682269501497
3788,0.1373656966926997
2551,0.06875050922854352
2233,0.04981558490747662
3415,0.06317971823463342
1819,0.06590375545523419
1232,0.0698969602280256
646,0.1628587374711692
814,0.04358055883752865
1903,0.06345609198477564
762,0.06537172991951268
3451,0.3664833267635539
335,0.033879573684722934
2710,0.04820031619201903
1052,0.05304249623153212
152,0.04783515900820856
3503,0.4522243908863887
2909,0.05722724172266847
3109,0.08575472934356387
3208,0.17241629478851372
2573,0.1112179225802652
1321,0.16564317649943372
1539,0.05619135111059592
70,0.04771678373305899
1224,0.05934477755096679
1926,0.09836854246197313
2463,0.05461754379771809
406,0.06815781099293118
3813,0.12592228194533195
236,0.05733581595949855
2762,0.04445855711835457
199,0.04542724209772675
62,0.039151864647067436
3012,0.189846665642352
1859,0.045050562415709705
106,0.18660570069432814
3740,0.09402061861661416
3850,0.1489001573667702
1270,0.06288892865544092
676,0.051751213293507736
2799,0.04471686777817874
3447,0.3753831438353717
2253,0.048791116231486686
2606,0.0438525784635303
2822,0.04483931205222536
214,0.04892604935747269
472,0.04906462965942682
2422,0.050661714271521004
2918,0.05155329364598205
702,0.05480628183531655
1484,0.06538209101710657
3038,0.04220751497195863
1406,0.0586166179023887
2099,0.058238101616695626
366,0.08124823625072307
538,0.043373478969970784
732,0.05948749246337881
3518,0.10048936063111236
2467,0.05365946683656042
1945,0.04952656471472061
1609,0.04679040393056999
1631,0.03221430407351189
1068,0.04986812661977325
1623,0.05073094086781127
2931,0.04602529575388237
2837,0.049017540842369416
3551,0.047409604093511686
3283,0.0498707174878017
1918,0.06045066749217243
3296,0.04385802653053983
1987,0.04439953366749472
915,0.04790461379323774
3,0.05167511787045143
1947,0.048741342355956514
3830,0.04780550826733265
1094,0.04437183586198379
1111,0.09823793807596404
3576,0.055019811313232636
3605,0.04761216412069237
2320,0.06727887856804504
3494,0.27969277200705106
12,0.047988210823426636
3820,0.09519429185800854
1838,0.07240093002625536
1408,0.057861374782358525
3487,0.2600420509691964
2556,0.06639496988078297
3515,0.09968554322466527
2406,0.2414813564399355
3404,0.1798588012203688
2147,0.042042423903126735
1667,0.045127637190668035
153,0.047617765443418884
9,0.049484371509946216
137,0.052780248160849814
1479,0.06674277060100042
3053,0.06006835503394602
107,0.18755680357709315
1419,0.0692163241293533
944,0.054709875589458834
2207,0.050515405017564914
2702,0.05266382507207479
808,0.047899939542646486
1842,0.07080018961543899
2525,0.04954714116734249
1501,0.0737002733467943
878,0.1600269143327422
1656,0.050446182922686884
130,0.04410695239921747
17,0.03164117191328075
2513,0.15025119883825144
2343,0.04240087793768976
2322,0.06744406292701355
2129,0.06864374146304564
2133,0.06865700093624473
2956,0.05321036212923237
1467,0.05045081554971631
334,0.03262280129575157
319,0.047797773179745096
507,0.07409150094302798
470,0.05030030274748243
1256,0.06662971899799143
3609,0.04448590977077749
703,0.054649292055143565
1189,0.07508956978084325
709,0.05233210810609335
1554,0.13975691576662108
1469,0.0486722732046555
3118,0.09048427573435193
624,0.08854520337054073
679,0.050747734963551006
775,0.049460478163923405
3097,0.045179709198499673
3738,0.09441497449809877
2616,0.05030515123263768
801,0.029892894918634668
2905,0.058206326596539126
1348,0.061411241040588586
2755,0.05483592562951267
301,0.1653344926771758
1821,0.06496392144068686
2840,0.047758569226964864
2429,0.02583852414893129
3377,0.1689684853178267
1294,0.06631591276844773
2720,0.04748744453892684
2264,0.11092549027897468
211,0.04982963472603008
30,0.057986168822887874
1137,0.1882291360664504
252,0.04770493290854917
3593,0.04864792158368747
896,0.0743298670825081
2877,0.09732695770102097
1032,0.12947939686772492
554,0.05674460152757355
1042,0.1427115153644395
1243,0.06623470770096362
3161,0.04979964287546335
3678,0.04908695869888602
3275,0.03952463973114295
1316,0.2092964177768064
756,0.06857735093578521
1704,0.08617401689391258
1984,0.061838141722383326
2257,0.10767449134327467
3627,0.05503669927975519
821,0.038968136981759716
3671,0.05602987571463458
1443,0.05095440668986861
2140,0.046923884250339006
322,0.04689304806739802
516,0.07250865762846438
555,0.0557984100747273
571,0.040040122219084366
584,0.0599252045243458
3504,0.4731186783816829
1340,0.06069642671826193
2817,0.04860071024847612
450,0.045954707044966285
2557,0.06581368218596106
911,0.05972430594633316
1746,0.04680606294996848
2617,0.04956603789049363
85,0.03795541837429184
1630,0.039162503364513324
3530,0.04933173656000278
1421,0.06825820399273007
393,0.026287252995546014
3665,0.05834892433341321
110,0.18921578262594246
791,0.05476537482667354
1466,0.050737765833086416
943,0.05492136803437664
445,0.049432479618213176
1499,0.0743418855533794
3502,0.439572080696226
3845,0.019507507385986056
443,0.0501161231153624
3662,0.0591486592147421
2607,0.042232257936388067
1023,0.13149934909339045
3039,0.04211309805950725
1184,0.07667266692086927
2868,0.0924584628429379
635,0.06968266168352877
105,0.17713772304222794
3442,0.3418284816426548
384,0.04831854546876868
3102,0.08659140056901049
3751,0.0949451489648202
1494,0.07591171110436401
2972,0.10735874292744074
1339,0.060622152376173966
2923,0.03588221945441361
408,0.06865823441393093
2299,0.1577169279171864
927,0.04129918082108264
2724,0.04588892021302482
2057,0.2312570946583007
3793,0.14066105661905925
2937,0.04212359541236699
3594,0.03827040659356884
3111,0.08431870635241713
1026,0.13096621206843695
1073,0.04739589475180117
1309,0.18676264275816
2138,0.047513178598587835
2300,0.16189617634814255
2070,0.18215675227677566
3501,0.3403767167661645
955,0.10672491952178154
3545,0.04220402546377156
2036,0.04527033809605519
2919,0.05138036851417594
425,0.05590962070209127
3051,0.060673465062654586
2272,0.11839955660448732
3200,0.1611259219287715
2540,0.040234185309021016
1611,0.04632469074270662
3849,0.14668471030736685
1610,0.04661484953073647
1850,0.06920109589114143
3128,0.05057518986248577
2984,0.046167928909739635
2824,0.044021265848918856
1892,0.05210749847916807
2371,0.051961303707547146
2704,0.05211482124362898
1045,0.1639997222532943
3181,0.03958803906090425
2690,0.04153560766292408
3388,0.15894730417027392
2908,0.05744329109423596
1430,0.06364132949871737
1070,0.0491412250706248
1112,0.09915619537136856
996,0.1835604712091924
2214,0.033303632673714945
1149,0.22507382392615802
867,0.06168513940142618
2418,0.051957868761309256
1617,0.052499338309651145
1563,0.14595074333403402
3579,0.05364760748207942
1227,0.058928481769559775
2815,0.04991712106739499
3452,0.3681720055002857
1356,0.04972468719932655
846,0.07895746347515609
1123,0.10058175074356868
2904,0.0584959329307253
3177,0.040749811423772216
1504,0.07151199248027218
3306,0.049774578012650283
3856,0.1552059767578987
3680,0.048367546665038064
1866,0.0420000474741784
1894,0.050472820914204464
1458,0.05262329615226191
619,0.03289967792347215
2304,0.16369129542245853
1378,0.11162450085530318
151,0.04824809563634491
1166,0.06820503883008887
3351,0.08230085938004639
1169,0.06862176515933338
2246,0.05637218361917529
2809,0.03055308036134285
2885,0.04677125546070982
1084,0.04902270820084542
1904,0.0632693029125253
2307,0.17129562872371284
3098,0.04669468119088505
3005,0.17706998312458844
3078,0.057290083402660175
89,0.01668525206516669
649,0.1633601476615396
1125,0.1707474751204121
3065,0.06360714818672908
2940,0.03874955570544725
2737,0.02951313766547592
3261,0.04876337723531765
1122,0.09660180224560222
1091,0.04547099299640267
1057,0.04936013243794202
3305,0.05010301206698831
1594,0.045700417933264965
2825,0.04385205494656763
3287,0.04820718804310342
1178,0.07692832585211484
913,0.048218590586598935
1828,0.06405920817350398
837,0.051570455501306345
675,0.053549283611632366
3536,0.047490934099570836
537,0.04370900703297942
1143,0.19800083223286524
299,0.15947866864664328
2624,0.04752762978410408
771,0.05076554110557574
2841,0.04749265928679247
2957,0.053090074536049636
3615,0.05775777187815467
1211,0.06222121019319171
1050,0.0542629242731314
2260,0.10860918962823184
950,0.10771873094506346
2235,0.04953812546246117
752,0.06867104685907344
980,0.17347122173989238
940,0.05665142199220974
3752,0.09913869635988216
1313,0.19315499468887365
3236,0.05091832970577048
3056,0.06128005418101945
3386,0.32951173489924024
626,0.08757635842799992
2204,0.052577298342911694
39,0.05715491556648234
1158,0.06815008137162004
2928,0.047864457614840816
3172,0.04400631760623497
1415,0.056777263169210175
1075,0.04675232506427696
2772,0.05879456839269648
2528,0.047715949126647006
1912,0.06129017230667232
41,0.05394598195354017
355,0.08357664554324329
1213,0.06199211057837117
3337,0.19325884901688184
2515,0.1496556295610333
1490,0.06235907745052682
2660,0.048540864471249064
1685,0.04119433272789663
1574,0.19214610080964634
2761,0.05274291348962268
1275,0.06269761633472926
2092,0.05918200383199679
2539,0.040433099444333036
194,0.048768319358511225
476,0.048112464861249316
1276,0.052756152749114715
1395,0.061390949189455875
2517,0.16366235078726646
3031,0.04537705020888472
2305,0.17095662047710447
58,0.04042700639692631
3299,0.04194669295424047
1193,0.06708108302788651
1399,0.06084065703411745
3269,0.045553167996358335
330,0.04284456247615953
607,0.05110307427416083
3719,0.06597319413306912
1147,0.21466536035461686
2136,0.04788926520062098
1954,0.04613548835725279
2683,0.04586168891081932
750,0.0704057332613538
3517,0.1005181826234236
1988,0.045426082534680834
1097,0.04182829976536029
1134,0.1851301531292101
1376,0.4774821345113504
3192,0.14377929482597376
282,0.18862572648722686
1521,0.05080182363514052
368,0.08056901990560505
3184,0.018399955123613143
677,0.051505154996282165
1711,0.08905721002057199
2436,0.052113541039510165
3548,0.048488604371734745
19,0.05986803016773545
2641,0.020228531388395088
1991,0.19923190676010416
2727,0.04470299984860415
401,0.06855627388165553
3033,0.04481523861026127
1540,0.05617864401335615
1228,0.05497649046858322
1361,0.27777123526515
1502,0.07338734287169646
1117,0.09686459553761463
3599,0.05023290007338188
1922,0.054087541609062366
862,0.07532831507569793
576,0.06260241504309161
1190,0.0770206395490497
1619,0.051755407045141484
3309,0.04698828653991794
492,0.21709371140699707
990,0.18887569431579765
3672,0.05575883692002903
270,0.030095460546850968
3060,0.06184942952576921
655,0.16769004882310812
1240,0.06757249110189834
2326,0.06709989192418497
3555,0.04603086023120373
1022,0.13113783902875042
553,0.05692656836599441
925,0.04231095628131032
2758,0.05349483782705533
3677,0.04918119797613885
2050,0.2116894795046501
1212,0.06195574622426502
2306,0.17103817567979862
3304,0.050439281584060185
253,0.047367781145865484
2128,0.06847247144993751
22,0.05973363676514309
2879,0.09148761277014096
726,0.06129712011809407
2806,0.0406637913992145
1390,0.1205739057111862
3826,0.049660868912184464
1983,0.06224493021433364
2851,0.04187802476723046
2412,0.05474195524947068
1358,0.26887654956233764
1056,0.05148604932548617
263,0.04195608747826751
1495,0.07597104927392129
1363,0.28322585417871793
3784,0.13438900083266558
3458,0.6838126553011508
3858,0.16350069534595413
1204,0.06082598169981567
2549,0.06811915520365486
1592,0.05519359316518901
2401,0.21983523742980315
2718,0.02814351140700333
2338,0.04600131487405778
908,0.07027988931317343
2301,0.1623000547078559
2860,0.0860466746371954
3094,0.052343952732226695
848,0.07879574509819788
145,0.05112093094255288
3405,0.1801130030309368
3634,0.03197605933946679
3224,0.2270415912122854
2912,0.054925789166310864
2035,0.044779478441468464
1452,0.04613057859093006
346,0.08665228716271955
3760,0.048057352323697115
2424,0.04854229135819589
1579,0.05835470525678521
3679,0.04873238875192165
2381,0.045921428139844456
463,0.052341438680615686
267,0.03896582198247522
3649,0.05578023177334035
1880,0.024147790404644875
2394,0.212435165488334
2740,0.018822266956007642
121,0.050875757028912894
419,0.058388937180955724
1979,0.06272360297665447
2865,0.08793557178316869
180,0.053125263362205584
2882,0.04760293097127655
3669,0.057932769394106076
2745,0.05828679602238041
3846,0.13988709246236095
2127,0.06844505905687548
1447,0.0495404959814566
3861,0.166074121777544
3205,0.15626400463336332
2376,0.04931491605784133
88,0.020552821881527628
1317,0.2921736038411149
2579,0.10776480803150223
2502,0.1323565121892648
3220,0.21760500710743805
2490,0.05828506517164489
3437,0.32279932867258176
2189,0.05671246246811412
2281,0.08790066327250834
1913,0.061292522370320235
306,0.18215823134138875
333,0.04220423235155092
1286,0.07183579103472715
2990,0.04368127850172754
2699,0.05371100225188752
3414,0.06325374378239712
2801,0.04417621886399215
3742,0.09405527436601736
3664,0.05883282901505904
3238,0.050373202180026166
256,0.045873004193733864
2558,0.06561270740111924
3233,0.3002725662711433
1580,0.05829159168826159
3068,0.06335816495807145
3602,0.04859790328348523
3145,0.22002941940372966
259,0.044917831452312214
3241,0.049181157528270125
1847,0.06939237395778619
3020,0.1990735648673176
1096,0.04215710839763887
912,0.049111446947702864
3106,0.08594256899936747
2115,0.0729509063394056
1817,0.06625259289000585
2814,0.05028267949576981
456,0.04304033544800978
3645,0.05655070608554935
3059,0.061173487984311985
1939,0.09482468286374146
3580,0.053417414628591176
1772,0.0576734165826801
974,0.17018216520359608
3250,0.04432418009400518
1465,0.05101571202703481
1910,0.062178619427208585
823,0.029598382711092275
2952,0.05501987375891682
3358,0.08083707174104726
1755,0.0343440100636313
2370,0.05221059258179128
2934,0.04498834544697095
3084,0.055882887907161886
126,0.04761315291614043
2516,0.15174554198090628
3772,0.04191986120132285
4,0.051333964149605234
673,0.0632411528582808
1743,0.049792503837175706
611,0.04969999211754028
2069,0.18069354760959566
2444,0.04772743651227418
1397,0.06120716802509307
580,0.0617938199272956
1246,0.06565858714969675
3037,0.04249396588213095
2580,0.10739399451324882
502,0.07512172864978894
1473,0.046722036319230435
2199,0.055344933829390534
99,0.16433648338618467
2386,0.04322055106855327
356,0.0829637297619793
3179,0.04009945585875385
430,0.054100477060412884
2447,0.04510550529243906
2519,0.17737401695231514
2689,0.04194680418137087
642,0.1591322811455811
3007,0.18289522313321493
3618,0.05734668353131767
1707,0.08668867241576905
859,0.07654385705019695
3821,0.10006923473462837
3695,0.10374805399934617
970,0.11544096152141947
2520,0.1827370278738405
3356,0.08077115594047124
757,0.0677231239756213
2775,0.05812118723563697
3726,0.06301266363816073
2478,0.06157921178910807
921,0.04533367246063735
1548,0.04816575031352577
3467,0.045768879357487864
3307,0.04786694460199015
2046,0.19692186915542453
3778,0.12809902853498767
830,0.05430773049763071
1776,0.044124930277653074
1033,0.13309571122407127
3027,0.04695035259955771
1199,0.0641411450510202
115,0.5253458574534273
3801,0.12702454869510038
3298,0.043277450469758616
2180,0.059614321660131024
1144,0.19826179483109474
1439,0.05314060446223301
523,0.06893376539976792
3834,0.044967009422584026
1531,0.056309636886882286
2529,0.047379909284062
1641,0.07365845239672131
696,0.05657315675265739
851,0.07832331622879696
1219,0.060891672698496165
166,0.06150899947514887
2238,0.05932315812112932
1267,0.06302494961154126
2816,0.04961404646123724
724,0.0620364644845367
1794,0.16627086302625316
2861,0.0862166837549112
2094,0.05889386271828523
760,0.06740050872257741
3841,0.04144398393377313
2495,0.04445956355261282
3212,0.2056287922565968
1157,0.06820505871669813
100,0.16489049061879554
1780,0.0982373695165275
1562,0.1453045089361228
2143,0.04526977128036736
2096,0.058915046696103375
3714,0.06680765837897085
487,0.21409347130654974
2222,0.0517939721524141
3505,0.09746121230063608
628,0.0868981439728237
3684,0.04618115995007732
33,0.05790786805376402
128,0.04480688650501663
